PRODUTO,UF,CONCORRENTE,PREÇO CONCORRENTE,HORA COLETA
7896006219729,SC,F,"85,52",16/03/99 20:06:09
7891024028834,DF,B,"14,36",16/03/99 20:06:13
7896000722577,DF,B,"13,33",16/03/99 20:06:25
7896000727527,DF,B,"13,33",16/03/99 20:06:48
7891182016513,DF,B,"16,73",16/03/99 20:07:09
7896094929234,SC,F,"22,87",16/03/99 20:07:18
7896015529093,SC,F,"9,69",16/03/99 20:07:50
7897930762558,SC,F,"41,63",16/03/99 20:08:09
4005900919892,SC,F,"8,52",16/03/99 20:08:28
7891137000086,DF,B,"104,22",16/03/99 20:08:45
7891317018207,SC,F,"12,82",16/03/99 20:08:52
7896235353263,DF,B,"4,21",16/03/99 20:08:56
7892940000010,DF,B,"9,53",16/03/99 20:09:07
7896114313142,DF,B,"11,01",16/03/99 20:09:19
7896235353911,DF,B,"8,03",16/03/99 20:09:30
7896222716453,SC,F,"3,65",16/03/99 20:10:28
7896094918047,DF,B,"32,29",16/03/99 20:10:32
3282770154801,SC,F,"50,22",16/03/99 20:10:34
7896235353195,DF,B,"7,72",16/03/99 20:10:43
7896714275253,SC,F,"22,68",16/03/99 20:10:52
7891317024291,DF,B,"13,69",16/03/99 20:10:54
7891182016407,SC,F,"14,92",16/03/99 20:11:04
7891024174180,DF,B,"11,27",16/03/99 20:11:06
7898919411917,DF,B,"9,78",16/03/99 20:11:28
7896094920286,SC,F,"44,14",16/03/99 20:11:46
7891350034752,DF,B,"12,6",16/03/99 20:11:51
7896083410958,SC,F,"149,48",16/03/99 20:11:52
7897930764323,SC,F,"23,09",16/03/99 20:12:22
7891182016445,DF,B,"16,73",16/03/99 20:12:31
7896222718334,SC,F,"5,75",16/03/99 20:12:40
4005900944283,DF,B,"10,8",16/03/99 20:12:42
4006000010311,SC,F,"12,14",16/03/99 20:12:46
7896000706065,DF,B,"9,45",16/03/99 20:13:02
7891010047184,DF,B,"21,72",16/03/99 20:13:13
7896000706072,DF,B,"9,45",16/03/99 20:13:24
7899706170857,DF,B,"11,57",16/03/99 20:13:55
4006000010311,DF,B,"10,1",16/03/99 20:14:19
7891137006385,SC,F,"13,35",16/03/99 20:14:23
7908615030067,SC,F,"72,29",16/03/99 20:14:41
7891024042229,DF,B,"2,64",16/03/99 20:14:42
7896235353904,DF,B,"8,03",16/03/99 20:15:17
3282770153101,SC,F,"152,57",16/03/99 20:15:20
7898244720029,SC,F,"60,1",16/03/99 20:15:26
7896000717658,DF,B,"13,33",16/03/99 20:15:28
7898430193965,DF,B,"27,08",16/03/99 20:15:40
7898549756631,SC,F,"10,09",16/03/99 20:15:45
7896094910959,SC,F,"8,91",16/03/99 20:15:51
7897930778375,SC,F,"71,03",16/03/99 20:16:22
7896112407034,DF,B,"75,73",16/03/99 20:16:23
7898040329563,SC,F,"28,7",16/03/99 20:16:29
7896026160018,DF,B,"19,27",16/03/99 20:16:35
7891182016322,DF,B,"16,73",16/03/99 20:16:47
7891182016377,SC,F,"14,92",16/03/99 20:16:48
7896255767927,SC,F,"87,52",16/03/99 20:16:54
7899026420571,DF,B,"11,57",16/03/99 20:17:07
7908615026565,SC,F,"73,92",16/03/99 20:17:32
7891350032970,DF,B,"8,03",16/03/99 20:17:38
7891137000048,SC,F,"83,7",16/03/99 20:17:38
7509546685892,DF,B,"13,74",16/03/99 20:17:50
7896658047510,SC,F,"34,23",16/03/99 20:18:21
7897930762558,DF,B,"49,69",16/03/99 20:18:25
7891024035528,DF,B,"13,87",16/03/99 20:18:36
4005900919892,DF,B,"8,69",16/03/99 20:18:48
7896094929111,SC,F,"36,85",16/03/99 20:19:23
7898100268269,SC,F,"30,62",16/03/99 20:19:48
7896026172318,SC,F,"63,74",16/03/99 20:20:07
7892828001078,SC,F,"29,3",16/03/99 20:20:38
7898040328825,SC,F,"19,54",16/03/99 20:20:56
7896094929081,SC,F,"21,34",16/03/99 20:22:15
7897930775695,SC,F,"58,85",16/03/99 20:22:22
7899706211178,SC,F,"44,32",16/03/99 20:23:52
3282770139167,SC,F,"26,33",16/03/99 20:24:22
7896094922501,SC,F,"51,54",16/03/99 20:25:10
7897930777644,SC,F,"30,85",16/03/99 20:25:22
3282770141580,SC,F,"47,94",16/03/99 20:25:52
7896714275420,GO,B,"12,5",16/03/99 20:25:57
7896658036316,GO,B,"16,12",16/03/99 20:26:08
3282770104950,SC,F,"110,51",16/03/99 20:26:10
7896658027246,SC,F,"22,98",16/03/99 20:26:35
7898636192342,GO,B,"21,31",16/03/99 20:26:39
4005900648419,GO,B,"28,86",16/03/99 20:26:50
8429420233249,GO,B,"52,52",16/03/99 20:27:01
42428831,GO,B,"29,92",16/03/99 20:27:24
8429420233416,GO,B,"62,33",16/03/99 20:27:35
7896658040894,SC,F,"77,55",16/03/99 20:28:04
4006000008097,SC,F,"72,02",16/03/99 20:28:16
7891182016513,SC,F,"14,92",16/03/99 20:28:22
3282770100228,SC,F,"104,48",16/03/99 20:28:46
7891142206176,SC,F,"66,32",16/03/99 20:28:53
7899838827643,SC,F,"41,96",16/03/99 20:28:59
7896235354031,GO,B,"8,64",16/03/99 20:29:11
7891350038903,GO,B,"19,18",16/03/99 20:29:35
7891350038910,GO,B,"19,18",16/03/99 20:29:47
7892940000324,GO,B,"8,43",16/03/99 20:29:58
7896235354147,GO,B,"10,31",16/03/99 20:30:10
3499320007979,SC,F,"101,55",16/03/99 20:30:14
7896000724731,GO,B,"8,83",16/03/99 20:31:09
7896094917491,SC,F,"34,85",16/03/99 20:31:16
7896114312947,GO,B,"15,45",16/03/99 20:31:21
7891142206787,SC,F,"56,48",16/03/99 20:31:29
7509546668543,GO,B,"12,26",16/03/99 20:31:44
7891317005870,SC,F,"38,87",16/03/99 20:31:49
7896658024689,GO,B,"19,15",16/03/99 20:31:55
7891010500115,SC,F,"10,46",16/03/99 20:32:03
7892828001580,GO,B,"31,94",16/03/99 20:32:15
7891350033076,GO,B,"9,08",16/03/99 20:32:26
7898927564544,GO,B,"99,01",16/03/99 20:32:38
7891158099991,GO,B,"10,31",16/03/99 20:33:09
4005900916129,GO,B,"24,96",16/03/99 20:33:20
7896026172882,SC,F,"61,76",16/03/99 20:33:29
7897930776371,GO,B,"55,23",16/03/99 20:34:03
7908615007847,GO,B,"182,63",16/03/99 20:34:38
7896658038389,GO,B,"99,48",16/03/99 20:34:49
7896004786827,GO,B,"143,75",16/03/99 20:35:01
4005900734082,GO,B,"4,95",16/03/99 20:35:24
3282770153835,SC,F,"50,22",16/03/99 20:35:50
7891142206190,SC,F,"66,26",16/03/99 20:36:03
4005900964380,GO,B,"22,95",16/03/99 20:36:38
7896026170499,SC,F,"19,75",16/03/99 20:36:46
7891142206190,GO,B,"67,7",16/03/99 20:37:41
7897129304255,SC,F,"57,26",16/03/99 20:37:49
7891142982629,GO,B,"60,54",16/03/99 20:38:10
7896094915046,SC,F,"9,23",16/03/99 20:38:19
7897930762695,SC,F,"23,33",16/03/99 20:38:38
7896714275437,SC,F,"14,75",16/03/99 20:39:10
7896009498596,GO,B,"24,67",16/03/99 20:39:34
7896026171328,SC,F,"25,52",16/03/99 20:39:52
4005900602220,GO,B,"20,18",16/03/99 20:39:56
7896222718273,SC,F,"8,42",16/03/99 20:39:58
4005900328465,GO,B,"9,44",16/03/99 20:40:07
7891317024314,GO,B,"16,58",16/03/99 20:40:38
7896026170994,GO,B,"12,11",16/03/99 20:40:50
7896235354185,GO,B,"8,12",16/03/99 20:41:40
3337875760201,GO,B,"183,17",16/03/99 20:42:36
7899706211208,GO,B,"31,29",16/03/99 20:42:56
7896004780078,GO,B,"17,18",16/03/99 20:43:07
7891350011043,GO,B,"6,24",16/03/99 20:43:19
7898636193387,GO,B,"102,21",16/03/99 20:43:50
7896000716712,GO,B,"8,83",16/03/99 20:44:01
7897930762589,GO,B,"49,91",16/03/99 20:44:13
7899706127547,GO,B,"65,89",16/03/99 20:44:57
4005900734075,GO,B,"4,95",16/03/99 20:45:09
7896235353249,GO,B,"3,72",16/03/99 20:45:48
7891182016742,GO,B,"16,8",16/03/99 20:46:11
7891137000086,GO,B,"97,11",16/03/99 20:46:22
7891317026059,GO,B,"10,93",16/03/99 20:46:45
4005900734075,PR,G,"5,57",16/03/99 20:47:13
7896235353935,GO,B,"10,66",16/03/99 20:47:17
7898636192540,PR,G,"21,61",16/03/99 20:47:37
7898087340071,GO,B,"29,61",16/03/99 20:47:40
7891024037881,PR,G,"13,9",16/03/99 20:47:53
7899706197960,PR,G,"33,7",16/03/99 20:48:09
7897930763005,GO,B,"56,54",16/03/99 20:48:14
7899706196741,PR,G,"11,22",16/03/99 20:48:24
7898636193370,GO,B,"65,82",16/03/99 20:48:26
7898919412303,GO,B,"10,66",16/03/99 20:48:37
7896026170994,PR,G,"13,72",16/03/99 20:48:49
7891182016711,GO,B,"16,8",16/03/99 20:49:00
7897698779935,PR,G,"20,96",16/03/99 20:49:04
7898414853106,PR,G,"32,59",16/03/99 20:49:20
7509546678832,GO,B,"2,64",16/03/99 20:50:03
7896658048074,GO,B,"183,92",16/03/99 20:50:14
7897930761933,GO,B,"44,23",16/03/99 20:50:46
7896026172202,PR,G,"59,77",16/03/99 20:50:59
7896112402619,PR,G,"13,02",16/03/99 20:51:15
7896676426380,GO,B,"45,23",16/03/99 20:51:48
7896094929111,PR,G,"34,8",16/03/99 20:51:55
7908475806789,GO,B,"85,4",16/03/99 20:51:59
7891142982131,PR,G,"65,52",16/03/99 20:52:39
3282770141856,GO,B,"35,07",16/03/99 20:53:40
7891350037791,PR,G,"10,07",16/03/99 20:53:43
7891182016421,GO,B,"13,74",16/03/99 20:53:51
7891024040560,PR,G,"10,91",16/03/99 20:53:59
7509546668536,GO,B,"12,26",16/03/99 20:54:02
7898636193141,PR,G,"29,27",16/03/99 20:54:15
7891182016605,GO,B,"15,62",16/03/99 20:54:47
7898244720067,GO,B,"56,69",16/03/99 20:55:07
7896183844882,PR,G,"70,18",16/03/99 20:55:11
7509546678467,GO,B,"21,43",16/03/99 20:55:18
7891000773017,PR,G,"34,3",16/03/99 20:55:50
7891137006323,GO,B,"39,57",16/03/99 20:55:53
7509546679617,GO,B,"15,75",16/03/99 20:56:04
7896044600268,PR,G,"14,67",16/03/99 20:56:06
7898040329532,PR,G,"44,69",16/03/99 20:56:21
7891024174180,GO,B,"10,53",16/03/99 20:56:31
7891182016346,PR,G,"21,15",16/03/99 20:56:37
7891317024420,GO,B,"26,31",16/03/99 20:56:58
4005808555383,PR,G,"26,43",16/03/99 20:57:09
7891350032956,GO,B,"8,43",16/03/99 20:57:10
7898430191138,PR,G,"130,83",16/03/99 20:57:48
7899706211345,GO,B,"30,26",16/03/99 20:57:55
7897930762558,GO,B,"44,23",16/03/99 20:58:06
7891350011623,GO,B,"6,24",16/03/99 20:58:17
7896026120401,GO,B,"12,97",16/03/99 20:58:29
7896006216773,GO,B,"25,94",16/03/99 20:59:03
7908615017297,GO,B,"12,45",16/03/99 20:59:15
7898430194474,PR,G,"72,7",16/03/99 20:59:40
7896094929340,GO,B,"23,23",16/03/99 21:00:06
7899706211178,GO,B,"41,74",16/03/99 21:00:17
7891024032732,GO,B,"12,38",16/03/99 21:00:37
7896676439892,GO,B,"56,32",16/03/99 21:01:00
7891142207289,GO,B,"58,85",16/03/99 21:01:12
7896222716262,PR,G,"6,65",16/03/99 21:01:18
7896094910904,PR,G,"6,09",16/03/99 21:01:34
7898430194627,GO,B,"22,19",16/03/99 21:01:52
7896094918047,PR,G,"30,18",16/03/99 21:02:31
7898244720104,GO,B,"112,37",16/03/99 21:02:56
7892940000034,GO,B,"8,43",16/03/99 21:03:08
7896235354048,PR,G,"11,93",16/03/99 21:03:12
7896094929333,GO,B,"23,23",16/03/99 21:03:19
4005900944283,GO,B,"9,55",16/03/99 21:03:39
7891137006552,PR,G,"86,19",16/03/99 21:04:43
7896004774336,GO,B,"33,64",16/03/99 21:05:00
7891024037881,GO,B,"14,09",16/03/99 21:05:12
4005900734068,PR,G,"5,57",16/03/99 21:05:16
7896000706164,GO,B,"8,83",16/03/99 21:05:23
8430340033772,GO,B,"50,13",16/03/99 21:05:35
7896014123902,GO,B,"10,8",16/03/99 21:05:46
4015630084258,PR,G,"101,06",16/03/99 21:05:49
7509546080864,PR,G,"17,17",16/03/99 21:06:30
4005900602220,PR,G,"21,41",16/03/99 21:06:56
7896015591373,GO,B,"34,19",16/03/99 21:07:27
7898616360563,GO,B,"74,7",16/03/99 21:07:50
7896094917491,GO,B,"29,89",16/03/99 21:08:02
7891137000062,PR,G,"47,79",16/03/99 21:08:03
7897129304224,PR,G,"38,01",16/03/99 21:08:19
7899706197724,GO,B,"44,01",16/03/99 21:08:25
7891137006330,GO,B,"39,57",16/03/99 21:08:37
7896015529093,GO,B,"9,29",16/03/99 21:08:48
7509546677941,GO,B,"22,22",16/03/99 21:09:19
7896094926059,PR,G,"29,93",16/03/99 21:09:33
7896044600572,GO,B,"9,95",16/03/99 21:09:43
7896112401186,GO,B,"109,06",16/03/99 21:09:55
7897322714325,PR,G,"74,37",16/03/99 21:10:14
7891182016476,PR,G,"21,15",16/03/99 21:10:47
7896026172141,PR,G,"15,29",16/03/99 21:11:03
8718951193642,PR,G,"28,49",16/03/99 21:11:27
7896222718808,GO,B,"11,99",16/03/99 21:11:36
7898919411283,GO,B,"10,31",16/03/99 21:12:08
3282770100242,GO,B,"118,49",16/03/99 21:12:28
7891350033410,PR,G,"10,99",16/03/99 21:12:41
7891350026627,GO,B,"20,02",16/03/99 21:12:52
7897129303005,PR,G,"42,69",16/03/99 21:13:13
7897930761698,GO,B,"47,86",16/03/99 21:13:16
7896000724724,GO,B,"8,83",16/03/99 21:13:39
7896026172653,GO,B,"19,64",16/03/99 21:14:43
7898430194023,PR,G,"37,86",16/03/99 21:15:57
7891182020107,GO,B,"24,68",16/03/99 21:16:28
7891142207227,PR,G,"74,81",16/03/99 21:16:46
7896006207481,GO,B,"16,5",16/03/99 21:16:48
7896083411665,GO,B,"14,66",16/03/99 21:16:59
4006000010311,PR,G,"10,69",16/03/99 21:17:03
7896235353973,GO,B,"6,01",16/03/99 21:17:11
7891142206176,PR,G,"72,74",16/03/99 21:17:36
7896235354161,GO,B,"8,62",16/03/99 21:17:46
7899706152105,GO,B,"9,56",16/03/99 21:17:57
7891317024390,GO,B,"19,78",16/03/99 21:18:18
7896658037924,PR,G,"12,78",16/03/99 21:18:34
3499320011334,GO,B,"49,88",16/03/99 21:18:38
7896094928510,GO,B,"8,13",16/03/99 21:18:50
4005900734068,GO,B,"4,95",16/03/99 21:19:13
7509546665818,PR,G,"9,06",16/03/99 21:19:41
7899706196727,PR,G,"11,21",16/03/99 21:19:57
7896222717931,PR,G,"5,44",16/03/99 21:21:52
7898244720104,PR,G,"110,29",16/03/99 21:22:08
7899706185882,PR,G,74,16/03/99 21:22:52
7891000285091,PR,G,"35,63",16/03/99 21:24:13
7899706197120,PR,G,"18,86",16/03/99 21:24:53
7896023793349,PR,G,"15,81",16/03/99 21:25:08
7896044600589,PR,G,"16,04",16/03/99 21:25:40
7896658033391,MG,B,"89,72",16/03/99 21:26:13
382908328036,MG,B,"280,63",16/03/99 21:26:46
7896112407034,MG,B,"81,48",16/03/99 21:27:45
7891350034851,MG,B,"10,51",16/03/99 21:28:05
7891024020227,PR,G,"75,31",16/03/99 21:28:12
7891182016391,MG,B,"16,67",16/03/99 21:28:24
7891024028353,MG,B,"5,19",16/03/99 21:28:47
7891350033427,PR,G,"10,99",16/03/99 21:28:54
7891024040560,MG,B,"13,87",16/03/99 21:28:59
7891317025311,PR,G,"11,86",16/03/99 21:29:43
7898244720074,PR,G,"119,95",16/03/99 21:30:16
7509546666990,MG,B,"26,42",16/03/99 21:30:38
7896094927483,MG,B,"38,86",16/03/99 21:31:30
7898919412334,PR,G,"9,54",16/03/99 21:31:38
7896004786827,MG,B,"160,84",16/03/99 21:31:42
7896015591359,MG,B,"28,93",16/03/99 21:32:02
7892940000034,MG,B,"8,8",16/03/99 21:32:42
7891350032741,MG,B,"8,06",16/03/99 21:33:13
7898430194665,PR,G,"34,44",16/03/99 21:33:15
7899706250290,MG,B,"28,1",16/03/99 21:33:50
7896004780085,MG,B,"48,05",16/03/99 21:34:01
7896658040894,PR,G,"86,18",16/03/99 21:34:12
7896009499012,MG,B,"29,2",16/03/99 21:34:24
7891317025984,PR,G,"25,48",16/03/99 21:34:44
7891024073001,MG,B,"21,33",16/03/99 21:34:56
7896235353256,PR,G,"8,05",16/03/99 21:35:58
7896015592837,MG,B,"41,11",16/03/99 21:36:36
7898919411917,PR,G,"11,93",16/03/99 21:36:56
7896658024689,MG,B,"22,66",16/03/99 21:37:04
7891182016292,PR,G,"21,15",16/03/99 21:37:12
7896094929098,PR,G,"27,92",16/03/99 21:37:38
4005900919892,PR,G,"8,99",16/03/99 21:37:56
42428831,PR,G,"34,79",16/03/99 21:38:13
78922686,MG,B,"7,3",16/03/99 21:38:14
7896015530457,MG,B,"29,13",16/03/99 21:39:07
7896044600589,MG,B,"16,89",16/03/99 21:39:18
7891350033717,PR,G,"9,48",16/03/99 21:39:18
7896226110127,MG,B,"153,09",16/03/99 21:40:00
7798339190433,MG,B,"49,31",16/03/99 21:40:19
7896026170505,PR,G,"12,98",16/03/99 21:40:30
7891182016865,PR,G,"23,28",16/03/99 21:40:45
7896658047510,MG,B,"38,25",16/03/99 21:40:50
7896094920286,MG,B,"63,21",16/03/99 21:41:01
7896235354048,MG,B,"10,58",16/03/99 21:41:40
7896112407201,MG,B,"20,24",16/03/99 21:42:23
7899706195126,PR,G,"80,22",16/03/99 21:42:30
7896026172639,MG,B,"29,86",16/03/99 21:42:46
7891035618345,PR,G,"21,26",16/03/99 21:42:46
7896658033469,PR,G,"38,13",16/03/99 21:43:19
7891142206190,MG,B,"81,84",16/03/99 21:43:57
7896004774336,MG,B,"33,64",16/03/99 21:44:09
7896015529093,MG,B,"11,11",16/03/99 21:44:29
3282770207828,MG,B,114,16/03/99 21:44:40
7891182016858,PR,G,"23,28",16/03/99 21:44:47
7509546673219,MG,B,"16,28",16/03/99 21:44:52
7898430193460,PR,G,"95,62",16/03/99 21:45:03
7898636192540,MG,B,"23,98",16/03/99 21:45:15
7891350032406,PR,G,"10,07",16/03/99 21:45:36
7896026171441,MG,B,"55,54",16/03/99 21:45:38
7891350037791,MG,B,"7,37",16/03/99 21:45:50
7896094919037,PR,G,"25,93",16/03/99 21:46:41
7896015591823,MG,B,"23,07",16/03/99 21:46:49
7896026172158,PR,G,"15,29",16/03/99 21:46:56
7896108560408,PR,G,"22,56",16/03/99 21:47:12
7896658044922,PR,G,"112,95",16/03/99 21:47:36
7891182016322,MG,B,"16,67",16/03/99 21:47:48
4006000005447,PR,G,"15,99",16/03/99 21:47:54
7891350034943,MG,B,"5,26",16/03/99 21:48:00
7891182016490,MG,B,"20,48",16/03/99 21:48:20
78914957,PR,G,"9,54",16/03/99 21:48:41
7898949409915,MG,B,"31,56",16/03/99 21:48:56
7896714275437,MG,B,"23,36",16/03/99 21:49:19
7896094929333,MG,B,"25,3",16/03/99 21:49:38
7891350033915,MG,B,"8,8",16/03/99 21:50:29
7899706139038,MG,B,"17,34",16/03/99 21:50:48
7898919412327,MG,B,"5,31",16/03/99 21:51:08
7896222718273,MG,B,"9,7",16/03/99 21:51:56
7896094929098,MG,B,"30,99",16/03/99 21:52:07
7899706211345,MG,B,"35,57",16/03/99 21:52:27
7896658038389,MG,B,"118,98",16/03/99 21:52:57
7897930777644,MG,B,"43,26",16/03/99 21:53:09
3337875729864,MG,B,"273,22",16/03/99 21:53:28
3499320011389,MG,B,"103,99",16/03/99 21:53:40
7896094929340,MG,B,"25,3",16/03/99 21:54:03
7896094209176,RS,G,"70,57",16/03/99 21:54:39
7896114313074,MG,B,"11,46",16/03/99 21:54:50
7509546068558,MG,B,"21,33",16/03/99 21:55:01
7896658026119,RS,G,"64,43",16/03/99 21:55:11
3337871320751,MG,B,"177,65",16/03/99 21:55:24
7897322714325,RS,G,"73,47",16/03/99 21:55:52
7509546069593,MG,B,"12,24",16/03/99 21:56:14
7509552917413,RS,G,"33,39",16/03/99 21:56:16
7896026171328,RS,G,"35,69",16/03/99 21:56:40
7509546659107,RS,G,"27,6",16/03/99 21:56:55
7896226105291,RS,G,"98,84",16/03/99 21:57:51
7896094916166,MG,B,"150,13",16/03/99 21:57:58
7896094211414,RS,G,"92,79",16/03/99 21:58:15
4005900904621,RS,G,"44,81",16/03/99 21:58:54
7891142982278,MG,B,77,16/03/99 21:59:09
7897930776371,MG,B,"78,05",16/03/99 21:59:20
4005900889720,RS,G,"22,83",16/03/99 21:59:29
7891350033564,MG,B,"6,86",16/03/99 21:59:32
7896108560354,MG,B,"23,46",16/03/99 22:00:04
4005900807854,RS,G,"3,1",16/03/99 22:00:11
7896658022869,MG,B,"156,22",16/03/99 22:00:58
7891137005333,RS,G,indisponível,16/03/99 22:01:08
7896094915046,RS,G,"10,23",16/03/99 22:01:24
7896658013195,MG,B,"108,82",16/03/99 22:01:38
7891035991110,RS,G,"12,28",16/03/99 22:01:48
7897930761933,MG,B,"64,91",16/03/99 22:01:49
7509546666983,MG,B,"23,64",16/03/99 22:02:01
7896094921955,MG,B,"31,83",16/03/99 22:02:13
7908615012049,RS,G,"24,57",16/03/99 22:02:22
7891142207036,RS,G,"59,72",16/03/99 22:02:37
7896026170994,MG,B,"16,52",16/03/99 22:02:41
7896083411634,MG,B,"76,72",16/03/99 22:02:53
7891024034781,MG,B,"2,82",16/03/99 22:03:04
7509546679075,MG,B,"12,43",16/03/99 22:03:16
7896108560408,RS,G,"23,84",16/03/99 22:03:26
7891106914833,RS,G,"14,51",16/03/99 22:03:42
7896235353416,RS,G,"12,07",16/03/99 22:03:58
7898919412389,MG,B,"5,57",16/03/99 22:03:59
7899706188920,MG,B,"27,29",16/03/99 22:04:42
4005900849854,RS,G,"13,36",16/03/99 22:05:11
7891350032956,MG,B,"8,8",16/03/99 22:06:36
4005900807861,RS,G,"3,1",16/03/99 22:06:42
7891024042120,MG,B,"12,91",16/03/99 22:07:29
7896015590949,RS,G,"29,03",16/03/99 22:07:33
8718951456440,RS,G,"23,21",16/03/99 22:07:49
7891317018214,RS,G,"65,41",16/03/99 22:08:05
300655144037,RS,G,"132,45",16/03/99 22:08:29
810508000514,RS,G,"12,64",16/03/99 22:09:32
7898430194467,RS,G,"40,92",16/03/99 22:09:48
7897144661296,MG,B,"8,3",16/03/99 22:09:52
7509546678870,RS,G,16,16/03/99 22:10:19
7896026155168,MG,B,"9,93",16/03/99 22:10:23
7896026172400,MG,B,"218,84",16/03/99 22:10:34
7896083411375,RS,G,"42,33",16/03/99 22:10:35
7896026172653,MG,B,"14,63",16/03/99 22:10:45
7896112400363,RS,G,"90,77",16/03/99 22:10:59
4005900942982,RS,G,"14,22",16/03/99 22:11:14
7897930777323,MG,B,"88,4",16/03/99 22:11:42
4005808313167,RS,G,"13,05",16/03/99 22:11:46
7891024123744,RS,G,"9,43",16/03/99 22:12:02
7891024036570,RS,G,"26,6",16/03/99 22:12:18
7898636191833,BA,E,"32,59",16/03/99 22:12:20
4005900937520,BA,E,"9,88",16/03/99 22:12:27
7896009498770,RS,G,"37,62",16/03/99 22:12:33
7899824401246,BA,E,"21,01",16/03/99 22:12:40
7891010030391,BA,E,"15,16",16/03/99 22:12:47
7908134200606,BA,E,"168,18",16/03/99 22:12:54
7899706197144,RS,G,"24,58",16/03/99 22:12:57
7509546657066,MG,B,"8,78",16/03/99 22:12:59
7702031244646,BA,E,"14,54",16/03/99 22:13:14
8429420192256,BA,E,"93,82",16/03/99 22:13:20
8430340040411,MG,B,"50,57",16/03/99 22:13:26
7896094925816,BA,E,"24,42",16/03/99 22:13:28
7896637026307,BA,E,"64,8",16/03/99 22:13:42
4005900919625,RS,G,"14,22",16/03/99 22:13:45
7891010980061,BA,E,"15,16",16/03/99 22:13:49
382903269150,MG,B,"29,72",16/03/99 22:13:57
7896083400942,RS,G,"85,06",16/03/99 22:14:01
7899706134279,BA,E,"76,48",16/03/99 22:14:02
7891010250805,BA,E,"69,34",16/03/99 22:14:15
7896222720016,BA,E,"12,87",16/03/99 22:14:22
7891350033472,RS,G,"11,85",16/03/99 22:14:24
7891010253189,BA,E,"41,21",16/03/99 22:14:28
7896009498305,BA,E,"28,03",16/03/99 22:14:35
7702031610823,RS,G,"33,49",16/03/99 22:14:40
7798140253358,BA,E,"16,57",16/03/99 22:14:41
7896004819709,BA,E,"156,43",16/03/99 22:14:49
7897473207479,BA,E,"324,62",16/03/99 22:14:56
7896023793332,RS,G,"15,16",16/03/99 22:14:56
7891182016742,MG,B,"16,85",16/03/99 22:15:03
7896658029509,BA,E,"80,01",16/03/99 22:15:03
3282770207675,BA,E,"60,35",16/03/99 22:15:10
7509546684130,RS,G,"29,45",16/03/99 22:15:11
7509546065465,BA,E,"25,66",16/03/99 22:15:17
7896026170505,MG,B,"17,37",16/03/99 22:15:22
7891317030087,BA,E,"122,66",16/03/99 22:15:24
7509546657066,RS,G,"10,03",16/03/99 22:15:27
7899706161824,BA,E,"70,93",16/03/99 22:15:32
4005900741158,BA,E,"44,05",16/03/99 22:15:39
7896676437201,RS,G,"78,11",16/03/99 22:15:43
7896094916616,BA,E,"88,93",16/03/99 22:15:46
7896637032513,BA,E,"161,04",16/03/99 22:15:54
7891024174630,RS,G,"14,6",16/03/99 22:15:58
7899706172202,BA,E,"56,15",16/03/99 22:16:01
7896222720061,BA,E,"5,46",16/03/99 22:16:08
7896015591113,RS,G,"14,3",16/03/99 22:16:14
7898430191947,BA,E,"49,98",16/03/99 22:16:15
7896094926059,BA,E,"28,14",16/03/99 22:16:22
7791969016036,BA,E,"9,88",16/03/99 22:16:36
7891317025311,RS,G,"11,54",16/03/99 22:16:38
7896658033377,MG,B,"52,07",16/03/99 22:16:40
7891010248703,BA,E,"91,95",16/03/99 22:16:43
7898636192441,BA,E,"16,1",16/03/99 22:16:50
7896235354031,MG,B,"10,58",16/03/99 22:16:59
4005808257669,BA,E,"6,94",16/03/99 22:17:16
7898919412389,RS,G,"8,6",16/03/99 22:17:18
7898949409915,BA,E,"25,85",16/03/99 22:17:30
4005808174478,BA,E,"29,44",16/03/99 22:17:38
4005900095268,BA,E,"8,72",16/03/99 22:17:51
7896001303126,BA,E,"33,97",16/03/99 22:17:57
42176763,RS,G,"18,4",16/03/99 22:17:58
4005900633293,BA,E,"11,51",16/03/99 22:18:04
7896094917781,BA,E,"74,07",16/03/99 22:18:11
7891010987787,BA,E,"22,9",16/03/99 22:18:24
7898941911300,RS,G,"85,82",16/03/99 22:18:30
7702031539421,BA,E,"35,66",16/03/99 22:18:31
7896006212386,BA,E,"28,43",16/03/99 22:18:44
4005900929365,RS,G,"13,45",16/03/99 22:18:46
7898040326463,BA,E,"32,31",16/03/99 22:19:04
4005808555383,RS,G,"28,65",16/03/99 22:19:10
7891177801308,BA,E,"23,13",16/03/99 22:19:31
7898582381944,MS,B,"88,99",16/03/99 22:19:46
7896015593155,BA,E,"52,84",16/03/99 22:19:53
7509546673196,BA,E,"20,33",16/03/99 22:19:59
7898932370048,MS,B,"57,06",16/03/99 22:20:05
7506339305142,RS,G,"24,43",16/03/99 22:20:06
4005900919625,BA,E,"19,39",16/03/99 22:20:13
7896658039867,BA,E,"97,55",16/03/99 22:20:19
7896658034886,BA,E,"66,65",16/03/99 22:20:26
7896685304051,BA,E,"34,49",16/03/99 22:20:32
7891142206145,MS,B,"68,04",16/03/99 22:20:35
8429420184077,BA,E,"93,83",16/03/99 22:20:39
7898040326357,MS,B,"73,08",16/03/99 22:20:46
7891010247324,BA,E,"11,73",16/03/99 22:20:46
7891182016261,RS,G,"22,55",16/03/99 22:20:47
